RowID,OrderID,ProductID,Quantity,ShippingCost,OrderPriority
46153,RS-2012-2380,OFF-IBI-10003191,1.0,4.18,High
11431,ES-2014-5334183,OFF-ST-10001576,1.0,4.18,High
42594,TU-2013-9780,OFF-CAM-10000192,1.0,4.19,High
48163,SG-2013-9590,TEC-EPS-10001644,1.0,4.2,High
44644,AG-2014-4840,OFF-GRE-10004796,1.0,4.21,High
50583,CA-2013-8420,FUR-DEF-10000622,1.0,4.21,High
7233,MX-2013-128671,FUR-FU-10001317,1.0,4.23,High
9882,MX-2011-159212,FUR-CH-10003448,1.0,4.23,High
23046,IN-2014-13051,OFF-AR-10001226,1.0,4.23,High
18995,ES-2014-3875755,OFF-AR-10001607,1.0,4.23,High
47390,IZ-2012-1750,FUR-ADV-10001855,1.0,4.23,High
44454,IS-2014-4680,OFF-TEN-10002817,1.0,4.23,High
23148,ID-2011-32042,OFF-ST-10001707,1.0,4.24,High
42788,MO-2013-1880,FUR-ADV-10001855,1.0,4.24,High
7377,MX-2013-103821,FUR-FU-10001142,1.0,4.25,High
47310,SF-2014-7520,FUR-DEF-10000349,1.0,4.25,High
45121,TZ-2012-6760,OFF-STA-10004163,1.0,4.26,High
49811,UP-2014-5260,OFF-FIS-10000063,1.0,4.27,High
19817,ES-2012-1691714,TEC-PH-10002597,1.0,4.28,High
44906,AJ-2014-6170,OFF-ROG-10003733,1.0,4.28,High
47901,PL-2014-8390,OFF-STI-10000305,1.0,4.29,High
45842,TU-2013-360,OFF-BRE-10000391,1.0,4.29,High
47723,AG-2011-4410,OFF-EAT-10003338,1.0,4.29,High
27328,IN-2013-44740,OFF-SU-10001731,1.0,4.3,High
43775,NI-2011-9470,TEC-SAM-10001935,1.0,4.3,High
41537,IR-2014-6230,OFF-ACM-10001029,1.0,4.32,High
8798,MX-2012-153010,FUR-FU-10002485,1.0,4.32,High
47370,SG-2012-4790,OFF-AVE-10004708,1.0,4.33,High
28536,ID-2013-24587,TEC-AC-10000111,1.0,4.34,High
7706,MX-2014-136175,OFF-BI-10000029,1.0,4.35,High
45340,TU-2012-5730,OFF-ACC-10002343,1.0,4.35,High
25160,ID-2013-65432,TEC-AC-10002324,1.0,4.36,High
51190,TU-2013-1610,OFF-SME-10002740,1.0,4.37,High
15418,ES-2011-3356037,OFF-AR-10003005,1.0,4.37,High
46763,KG-2014-2870,OFF-STA-10001636,1.0,4.38,High
45369,SA-2012-230,OFF-SAN-10004232,1.0,4.39,High
43438,IZ-2011-4060,TEC-MEM-10002524,1.0,4.4,High
47525,HU-2012-1810,OFF-BIN-10000170,1.0,4.41,High
45572,KG-2011-9880,OFF-SME-10001853,1.0,4.41,High
45373,QA-2011-3520,OFF-STA-10002654,1.0,4.43,High
42133,KZ-2012-9600,OFF-TEN-10004270,1.0,4.44,High
5280,MX-2014-149881,OFF-AR-10002346,1.0,4.44,High
25553,IN-2012-69765,TEC-AC-10002172,1.0,4.45,High
42846,UP-2012-3880,OFF-GRE-10004796,1.0,4.45,High
19698,ES-2014-4313718,TEC-AC-10000494,1.0,4.46,High
41870,SF-2011-9350,OFF-STA-10001636,1.0,4.47,High
43822,GH-2014-8580,OFF-STI-10001162,1.0,4.48,High
44208,RS-2014-9040,OFF-TEN-10000360,1.0,4.48,High
44007,SF-2014-840,OFF-BIC-10004826,1.0,4.49,High
24471,ID-2014-57746,TEC-AC-10003776,1.0,4.49,High
50135,EG-2012-40,OFF-ELD-10003038,1.0,4.5,High
9293,MX-2014-127656,TEC-AC-10002370,1.0,4.51,High
49900,AO-2013-1640,FUR-NOV-10004962,1.0,4.54,High
43793,BO-2013-1280,OFF-KLE-10000228,1.0,4.54,High
46484,MO-2014-360,OFF-BIC-10003841,1.0,4.55,High
18551,IT-2012-5960351,OFF-SU-10003632,1.0,4.57,High
10416,ES-2014-2818758,OFF-AR-10001898,1.0,4.57,High
42745,TX-2014-1570,TEC-OKI-10004199,1.0,4.58,High
48440,PL-2012-8610,OFF-AME-10001489,1.0,4.59,High
43169,EG-2014-1610,OFF-ENE-10002784,1.0,4.63,High
41932,SO-2013-7740,FUR-SAF-10001949,1.0,4.65,High
14553,ES-2014-1338508,FUR-BO-10001621,1.0,4.65,High
46017,SF-2014-940,OFF-GLO-10004610,1.0,4.65,High
46825,TU-2014-9670,OFF-BIC-10004826,1.0,4.68,High
944,US-2014-130085,TEC-PH-10003636,1.0,4.69,High
42026,AM-2011-7110,FUR-ADV-10004395,1.0,4.7,High
31724,CA-2011-101476,TEC-MA-10000029,1.0,4.72,High
49893,KZ-2012-8630,OFF-TEN-10004270,1.0,4.73,High
27403,ID-2014-65831,OFF-AP-10000653,1.0,4.74,High
50082,GH-2014-8050,TEC-APP-10002829,1.0,4.75,High
43496,TU-2013-9460,OFF-FEL-10001865,1.0,4.77,High
42767,BK-2014-7550,OFF-SAN-10001634,1.0,4.78,High
48526,IR-2011-1060,OFF-WIL-10002772,1.0,4.79,High
42096,EG-2012-6980,OFF-BOS-10003478,1.0,4.79,High
45401,BK-2012-7820,OFF-SME-10003033,1.0,4.8,High
41850,SA-2014-9000,OFF-WIL-10000146,1.0,4.8,High
11696,ES-2014-2799179,OFF-EN-10002313,1.0,4.8,High
14487,ES-2012-2105894,TEC-AC-10004203,1.0,4.81,High
10644,IT-2014-2674196,OFF-PA-10002941,1.0,4.81,High
45575,KE-2012-5800,OFF-SAN-10004881,1.0,4.81,High
43137,NI-2013-6690,TEC-STA-10001232,1.0,4.81,High
21415,IN-2013-78809,FUR-FU-10002459,1.0,4.82,High
5397,MX-2014-140557,OFF-ST-10000028,1.0,4.82,High
2600,US-2014-157315,OFF-ST-10003858,1.0,4.83,High
42681,EG-2013-3870,OFF-ELD-10002240,1.0,4.83,High
50070,SY-2014-9320,OFF-FIS-10001797,1.0,4.83,High
43727,NI-2011-9290,FUR-SAU-10004137,1.0,4.84,High
50608,BN-2011-2460,OFF-BOS-10002073,1.0,4.84,High
8820,US-2012-133900,TEC-PH-10001424,1.0,4.85,High
12434,IT-2012-5122607,OFF-ST-10001460,1.0,4.86,High
13058,ES-2012-5168556,OFF-AR-10001607,1.0,4.86,High
45467,MO-2012-6510,OFF-AVE-10002102,1.0,4.86,High
42161,PL-2013-4220,OFF-ACM-10002301,1.0,4.87,High
2660,MX-2013-139857,TEC-AC-10002370,1.0,4.88,High
43023,RS-2014-8080,OFF-ROG-10004393,1.0,4.89,High
17740,IT-2014-4652290,FUR-FU-10004604,1.0,4.91,High
13894,ES-2013-1818988,FUR-CH-10003054,1.0,4.92,High
2923,MX-2014-151218,FUR-FU-10004800,1.0,4.92,High
45521,IZ-2013-1040,OFF-FIS-10003463,1.0,4.93,High
49079,QA-2014-6810,OFF-FIS-10004183,1.0,4.93,High
4231,MX-2013-101987,FUR-FU-10002104,1.0,4.95,High
44815,RS-2012-7550,TEC-LOG-10001629,1.0,4.95,High
46570,UP-2013-6390,OFF-ACM-10003715,1.0,4.96,High
49748,TU-2012-460,FUR-ADV-10004159,1.0,4.97,High
23168,IN-2013-31167,OFF-ST-10003306,1.0,4.99,High
7012,US-2011-122588,FUR-CH-10002555,1.0,4.99,High
46999,IR-2014-7480,OFF-BIC-10002403,1.0,5.02,High
43068,CG-2013-3910,OFF-AVE-10004909,1.0,5.02,High
46221,NI-2014-9840,OFF-SME-10004702,1.0,5.04,High
44011,SF-2014-840,OFF-STA-10001747,1.0,5.04,High
48641,EG-2012-5130,FUR-RUB-10001190,1.0,5.06,High
41824,SF-2014-3260,OFF-ROG-10001101,1.0,5.09,High
8699,US-2014-106194,OFF-ST-10004549,1.0,5.1,High
26271,IN-2014-39105,OFF-SU-10002742,1.0,5.1,High
44578,EG-2014-8740,OFF-BIC-10002270,1.0,5.1,High
44555,TU-2012-60,TEC-NOK-10003341,1.0,5.1,High
46891,BU-2013-7380,OFF-BOS-10002340,1.0,5.1,High
50237,EG-2014-9660,OFF-STA-10004108,1.0,5.11,High
19693,ES-2013-3904236,OFF-ST-10001213,1.0,5.11,High
47105,CA-2011-1390,TEC-MEM-10002524,1.0,5.12,High
18061,ES-2011-5497239,OFF-AR-10001190,1.0,5.13,High
21567,IN-2011-17111,OFF-SU-10001731,1.0,5.13,High
12084,ES-2014-1839297,OFF-AR-10000409,1.0,5.14,High
47840,MO-2014-9640,OFF-BIC-10000718,1.0,5.15,High
43634,IV-2012-4040,OFF-BOS-10002472,1.0,5.16,High
5086,MX-2011-166737,OFF-ST-10004412,1.0,5.18,High
48281,CA-2013-9030,OFF-BRE-10003081,1.0,5.2,High
49574,IZ-2012-3080,TEC-STA-10000546,1.0,5.2,High
43808,EG-2013-8810,FUR-RUB-10001094,1.0,5.22,High
30404,IN-2011-83100,OFF-EN-10002749,1.0,5.22,High
50965,IS-2011-9650,FUR-OFF-10002486,1.0,5.23,High
50035,NI-2011-6330,FUR-SAU-10002714,1.0,5.23,High
6750,MX-2014-134516,FUR-CH-10002374,1.0,5.23,High
43800,IZ-2012-7140,OFF-CAM-10002159,1.0,5.25,High
43749,SG-2014-720,OFF-TEN-10001480,1.0,5.26,High
44220,ZA-2014-3110,FUR-ADV-10004395,1.0,5.26,High
4431,US-2012-138464,TEC-CO-10001371,1.0,5.28,High
44108,BO-2014-5730,OFF-STA-10000247,1.0,5.28,High
50196,TU-2014-8680,OFF-CAR-10001577,1.0,5.3,High
42575,UG-2011-7530,TEC-HEW-10004522,1.0,5.31,High
4002,MX-2014-154466,OFF-ST-10002343,1.0,5.32,High
42781,RO-2014-1570,OFF-ROG-10000332,1.0,5.32,High
51172,NG-2012-7620,TEC-MEM-10001732,1.0,5.33,High
24330,ID-2012-48037,FUR-CH-10004312,1.0,5.33,High
47772,MO-2014-6730,OFF-BIN-10000837,1.0,5.34,High
42432,AJ-2013-1340,TEC-KON-10003077,1.0,5.36,High
23430,IN-2012-55408,OFF-PA-10002479,1.0,5.36,High
43181,SF-2011-9140,OFF-SAN-10003687,1.0,5.37,High
50920,KE-2013-4620,OFF-KLE-10004771,1.0,5.37,High
8037,US-2013-144631,FUR-CH-10001423,1.0,5.39,High
44736,EZ-2012-2340,OFF-BOS-10001375,1.0,5.4,High
48521,PL-2014-3940,OFF-ACC-10002849,1.0,5.4,High
14320,ES-2014-1913487,FUR-CH-10000603,1.0,5.41,High
47530,IR-2014-3120,OFF-CAR-10002031,1.0,5.42,High
14842,IT-2014-2372877,TEC-AC-10004997,1.0,5.43,High
50921,KE-2013-4620,TEC-LOG-10002431,1.0,5.44,High
21919,IN-2011-59986,OFF-SU-10001770,1.0,5.44,High
43501,RS-2012-1720,OFF-STA-10001747,1.0,5.45,High
42571,EG-2011-7860,OFF-ROG-10002279,1.0,5.45,High
14059,ES-2014-2189069,OFF-EN-10004895,1.0,5.47,High
50058,CA-2013-7710,OFF-KLE-10002340,1.0,5.48,High
42473,IZ-2014-7800,OFF-STA-10004885,1.0,5.48,High
51155,EG-2012-4610,TEC-ENE-10002686,1.0,5.49,High
49120,IZ-2013-2720,OFF-TEN-10004210,1.0,5.51,High
25940,IN-2014-73916,OFF-EN-10003000,1.0,5.51,High
45374,IR-2011-9730,OFF-BIC-10002270,1.0,5.51,High
50193,SF-2013-4880,OFF-TEN-10000360,1.0,5.51,High
43819,TU-2014-1390,TEC-HP -10001426,1.0,5.52,High
47136,SF-2013-6200,OFF-FEL-10002158,1.0,5.52,High
51073,SF-2012-5260,TEC-BEL-10000485,1.0,5.53,High
4599,MX-2012-143196,TEC-PH-10000014,1.0,5.53,High
41354,TS-2012-3120,OFF-SAN-10002323,1.0,5.54,High
49940,IR-2013-2040,OFF-CUI-10003923,1.0,5.54,High
3889,US-2013-111871,OFF-EN-10002710,1.0,5.56,High
46059,LY-2013-2490,OFF-ACM-10001112,1.0,5.57,High
13456,ES-2011-5957871,OFF-AR-10003117,1.0,5.58,High
45024,EZ-2013-5970,OFF-ROG-10003733,1.0,5.59,High
44416,EZ-2014-4520,OFF-AVE-10003740,1.0,5.6,High
25829,IN-2012-42220,OFF-SU-10002715,1.0,5.6,High
45236,TU-2014-2900,OFF-FEL-10004117,1.0,5.61,High
46326,ET-2011-6720,OFF-ROG-10001399,1.0,5.62,High
47486,TU-2013-6370,OFF-FEL-10001776,1.0,5.62,High
49092,IR-2013-2430,OFF-JIF-10000375,1.0,5.62,High
15799,ES-2014-4187907,TEC-PH-10000292,1.0,5.63,High
8316,MX-2012-138268,OFF-BI-10004969,1.0,5.64,High
47807,CA-2014-7630,FUR-HAR-10002632,1.0,5.65,High
32442,CA-2011-146969,OFF-ST-10004340,1.0,5.67,High
28635,IN-2012-21871,FUR-CH-10000351,1.0,5.68,High
18352,ES-2011-4450781,OFF-PA-10001371,1.0,5.69,High
43028,TU-2014-5970,FUR-SAF-10001322,1.0,5.71,High
44570,SO-2014-8170,OFF-CAR-10001577,1.0,5.71,High
7864,MX-2014-152513,OFF-ST-10000560,1.0,5.71,High
47414,NI-2012-8070,TEC-CIS-10001122,1.0,5.72,High
44568,MO-2013-8580,OFF-ACC-10000808,1.0,5.73,High
45888,EG-2012-5810,FUR-RUB-10001717,1.0,5.75,High
17076,ES-2011-4559599,FUR-FU-10000432,1.0,5.76,High
43728,NI-2011-9290,FUR-SAF-10004426,1.0,5.76,High
46095,SA-2012-7870,OFF-IBI-10002805,1.0,5.79,High
46666,NI-2013-7440,TEC-PAN-10002454,1.0,5.8,High
42572,EG-2011-7860,TEC-NOK-10003341,1.0,5.81,High
47320,CM-2012-1850,OFF-IBI-10003191,1.0,5.81,High
43869,CG-2014-6270,OFF-BIC-10003800,1.0,5.81,High
17272,ES-2011-1466305,OFF-AR-10004519,1.0,5.83,High
19469,ES-2012-3738573,OFF-AR-10000475,1.0,5.83,High
5446,US-2014-128181,FUR-CH-10003423,1.0,5.84,High
47103,RS-2012-8830,OFF-BIC-10004976,1.0,5.84,High
50218,IR-2011-6550,FUR-IKE-10003642,1.0,5.85,High
46245,MO-2013-6290,TEC-STA-10003081,1.0,5.85,High
42691,KE-2011-6940,OFF-CUI-10004536,1.0,5.85,High
22852,IN-2012-61043,OFF-BI-10001744,1.0,5.85,High
43689,SF-2014-6650,TEC-MEM-10000312,1.0,5.85,High
21869,IN-2013-44796,OFF-SU-10003515,1.0,5.86,High
1202,MX-2013-119704,FUR-BO-10003688,1.0,5.87,High
44629,UP-2013-1250,OFF-BOS-10001711,1.0,5.87,High
42050,EG-2014-9970,FUR-ADV-10004223,1.0,5.88,High
16283,ES-2012-5745179,OFF-AR-10001418,1.0,5.88,High
4505,US-2013-154018,OFF-ST-10000645,1.0,5.89,High
42905,NI-2011-9470,TEC-OKI-10003770,1.0,5.89,High
43176,UZ-2013-2220,TEC-LOG-10003539,1.0,5.89,High
41807,IR-2011-7690,OFF-BIC-10000582,1.0,5.91,High
42632,IZ-2012-7110,TEC-ENE-10003125,1.0,5.92,High
42308,CG-2012-4890,TEC-LOG-10003079,1.0,5.92,High
12442,ES-2011-3041134,OFF-AR-10001482,1.0,5.93,High
8232,MX-2013-106271,TEC-AC-10001364,1.0,5.94,High
45994,SO-2014-5090,OFF-ACC-10002680,1.0,5.95,High
23796,IN-2014-16635,OFF-BI-10000561,1.0,5.95,High
46915,SO-2013-7290,OFF-STI-10001955,1.0,5.95,High
42849,TU-2013-3950,TEC-EPS-10001651,1.0,5.95,High
19342,ES-2013-4851162,OFF-AR-10001720,1.0,5.96,High
18351,ES-2011-4450781,OFF-PA-10002396,1.0,5.96,High
42028,IR-2013-6270,OFF-TEN-10001129,1.0,5.97,High
43774,NI-2011-9470,TEC-KON-10000302,1.0,5.97,High
48423,EG-2013-9910,TEC-BEL-10001391,1.0,5.99,High
46254,CM-2013-4800,OFF-IBI-10002637,1.0,5.99,High
49486,IZ-2011-6540,OFF-ELD-10000819,1.0,5.99,High
47137,SF-2013-6200,OFF-BIN-10003023,1.0,5.99,High
2464,MX-2011-167773,TEC-AC-10003851,1.0,6,High
24349,ID-2013-23299,OFF-SU-10001573,1.0,6,High
51018,TU-2012-9200,FUR-SAF-10004530,1.0,6.01,High
43777,SA-2013-8590,FUR-DEF-10003551,1.0,6.01,High
11514,ES-2014-4165651,OFF-BI-10004195,1.0,6.02,High
50989,PL-2011-3160,OFF-SME-10002823,1.0,6.03,High
47789,AG-2013-8490,OFF-BOS-10001386,1.0,6.05,High
42938,WA-2013-1560,TEC-SAN-10004721,1.0,6.06,High
50130,EG-2012-40,OFF-XER-10000641,1.0,6.07,High
49416,MO-2011-8450,TEC-EPS-10001323,1.0,6.08,High
42389,NI-2012-9240,FUR-OFF-10003688,1.0,6.11,High
50446,TZ-2014-8350,OFF-FEL-10001792,1.0,6.11,High
15135,ES-2014-5345830,OFF-ST-10001025,1.0,6.13,High
7398,US-2011-122399,TEC-CO-10002113,1.0,6.15,High
2140,US-2013-167675,FUR-BO-10004567,1.0,6.17,High
20064,ES-2014-2214786,TEC-AC-10001441,1.0,6.17,High
48334,SA-2012-3380,OFF-IBI-10002637,1.0,6.2,High
48178,TU-2011-940,TEC-SHA-10001231,1.0,6.21,High
45931,MO-2012-6660,OFF-EAT-10001933,1.0,6.21,High
42680,EG-2013-3870,TEC-PAN-10004360,1.0,6.23,High
44299,SA-2014-1490,OFF-KRA-10002406,1.0,6.25,High
40597,US-2012-163433,FUR-CH-10000225,1.0,6.26,High
44752,ML-2011-7140,TEC-SAN-10004721,1.0,6.26,High
46706,SO-2014-9400,OFF-STA-10004108,1.0,6.27,High
51114,RS-2014-5150,OFF-STA-10000244,1.0,6.27,High
51171,LI-2011-9980,TEC-BEL-10002178,1.0,6.27,High
42917,NI-2011-7830,FUR-BUS-10004121,1.0,6.29,High
46758,RS-2012-1550,OFF-ACC-10000808,1.0,6.29,High
43690,SF-2014-6650,TEC-SAN-10000060,1.0,6.31,High
42646,CM-2014-6910,OFF-GLO-10000014,1.0,6.31,High
36528,CA-2014-124436,FUR-FU-10001185,1.0,6.33,High
47984,MO-2012-100,OFF-FEL-10003848,1.0,6.34,High
12023,IT-2012-2737300,OFF-SU-10004888,1.0,6.37,High
20157,IT-2013-4864710,OFF-AP-10003318,1.0,6.37,High
47348,SA-2011-1980,TEC-MOT-10002260,1.0,6.38,High
47495,BU-2013-2690,OFF-EAT-10001933,1.0,6.39,High
13179,ES-2013-2996255,TEC-PH-10002565,1.0,6.4,High
42573,SF-2014-350,OFF-ROG-10001372,1.0,6.4,High
23449,IN-2013-36557,OFF-BI-10000590,1.0,6.41,High
14148,ES-2014-1359331,OFF-ST-10003931,1.0,6.41,High
48520,PL-2014-3940,OFF-STA-10003756,1.0,6.45,High
44742,IR-2014-5160,OFF-IBI-10004074,1.0,6.45,High
46052,NI-2013-7110,TEC-KON-10002052,1.0,6.47,High
10545,ES-2014-5831908,FUR-CH-10001831,1.0,6.48,High
48348,BK-2012-9590,OFF-HAM-10002455,1.0,6.48,High
17288,ES-2012-4818797,OFF-ST-10002172,1.0,6.49,High
21109,ID-2012-46210,TEC-CO-10003702,1.0,6.5,High
48458,SA-2014-2680,OFF-BIC-10000582,1.0,6.51,High
9126,MX-2012-163020,FUR-CH-10002010,1.0,6.51,High
3868,MX-2013-105697,FUR-CH-10000414,1.0,6.52,High
30816,IN-2013-86285,OFF-ST-10001173,1.0,6.53,High
49955,PL-2014-4440,OFF-ROG-10001340,1.0,6.54,High
48077,CA-2013-9160,OFF-STI-10002262,1.0,6.54,High
22062,IN-2014-45748,FUR-FU-10000889,1.0,6.55,High
42304,CG-2012-4890,TEC-ENE-10000817,1.0,6.57,High
9880,MX-2013-149167,TEC-CO-10002113,1.0,6.59,High
50713,IR-2013-230,OFF-BRE-10004933,1.0,6.62,High
31166,IN-2012-86327,OFF-SU-10004802,1.0,6.62,High
26998,IN-2012-21234,OFF-AR-10001208,1.0,6.64,High
22189,IN-2012-44572,TEC-MA-10002039,1.0,6.64,High
27386,ID-2011-40953,TEC-AC-10004704,1.0,6.66,High
47424,ML-2012-8570,TEC-LOG-10003254,1.0,6.67,High
35768,CA-2014-121300,FUR-CH-10003774,1.0,6.67,High
41859,KZ-2011-1240,TEC-BEL-10002207,1.0,6.67,High
46024,IR-2014-950,OFF-SAN-10001546,1.0,6.69,High
45404,CG-2014-2730,OFF-CAR-10004661,1.0,6.7,High
16405,ES-2012-5206109,OFF-ST-10004996,1.0,6.7,High
5022,MX-2013-162537,TEC-AC-10001688,1.0,6.7,High
44227,CA-2011-1800,OFF-ACC-10004692,1.0,6.7,High
42027,AM-2011-7110,FUR-OFF-10003019,1.0,6.72,High
46914,EG-2013-420,OFF-ELD-10002240,1.0,6.72,High
47737,CG-2014-920,OFF-KLE-10001644,1.0,6.72,High
12009,ES-2014-3444885,TEC-PH-10004152,1.0,6.76,High
42688,HU-2014-1960,FUR-HON-10002570,1.0,6.77,High
42770,AO-2014-420,TEC-KON-10001519,1.0,6.78,High
50772,IS-2011-500,TEC-MEM-10000919,1.0,6.81,High
8085,MX-2013-136616,OFF-AP-10001067,1.0,6.81,High
5118,MX-2014-140788,TEC-AC-10000575,1.0,6.85,High
47481,NG-2013-9300,OFF-SAN-10004288,1.0,6.86,High
4207,US-2014-103926,FUR-BO-10001067,1.0,6.87,High
49535,CA-2011-4710,OFF-KIT-10001245,1.0,6.88,High
30711,ID-2012-86957,FUR-BO-10003078,1.0,6.88,High
17660,ES-2013-1950281,OFF-BI-10000341,1.0,6.88,High
19038,IT-2014-2203094,FUR-CH-10000488,1.0,6.88,High
43471,MO-2014-4050,FUR-ADV-10004499,1.0,6.89,High
6747,MX-2012-132997,TEC-AC-10003851,1.0,6.89,High
45166,AO-2014-4830,OFF-SME-10001745,1.0,6.9,High
41898,SF-2014-7270,OFF-ROG-10000566,1.0,6.92,High
50316,TU-2012-3470,OFF-TEN-10001031,1.0,6.92,High
12460,ES-2013-1001647,TEC-MA-10001298,1.0,6.93,High
51189,TU-2013-1610,OFF-KIT-10003938,1.0,6.93,High
16958,ES-2013-4650117,FUR-BO-10001888,1.0,6.95,High
12168,ES-2013-5176094,OFF-AR-10000785,1.0,6.97,High
42244,IR-2013-8310,TEC-BEL-10002516,1.0,6.98,High
12986,ES-2012-3770269,OFF-EN-10003511,1.0,7.01,High
42097,EG-2012-6980,TEC-LOG-10002431,1.0,7.02,High
25078,IN-2012-60077,FUR-CH-10002940,1.0,7.03,High
47818,RS-2012-9680,OFF-TEN-10000794,1.0,7.04,High
42877,RS-2014-5620,OFF-BOS-10001386,1.0,7.04,High
22187,IN-2013-50018,OFF-EN-10002679,1.0,7.04,High
5514,MX-2013-140746,FUR-FU-10003384,1.0,7.06,High
48035,IR-2014-1860,FUR-SAF-10000565,1.0,7.08,High
29881,ID-2012-43900,OFF-ST-10004583,1.0,7.08,High
17408,ES-2013-4827951,TEC-MA-10000811,1.0,7.09,High
44165,EG-2014-6790,FUR-OFF-10002486,1.0,7.09,High
47075,CG-2014-6630,TEC-STA-10003550,1.0,7.1,High
46493,LT-2011-7860,TEC-ENE-10003873,1.0,7.1,High
43716,RS-2014-6450,TEC-LOG-10003634,1.0,7.1,High
45416,KG-2013-6700,OFF-KLE-10000050,1.0,7.1,High
45272,PL-2011-7070,TEC-BEL-10000681,1.0,7.1,High
24426,IN-2014-39077,TEC-PH-10004760,1.0,7.11,High
48327,IS-2014-6980,OFF-IBI-10000684,1.0,7.17,High
7909,MX-2014-129098,TEC-MA-10001447,1.0,7.19,High
15483,ES-2014-1110806,OFF-AR-10004492,1.0,7.19,High
50896,SF-2013-5910,OFF-BIN-10001715,1.0,7.19,High
47782,SO-2014-4990,FUR-DEF-10004141,1.0,7.19,High
16791,IT-2012-4790620,OFF-PA-10000562,1.0,7.26,High
28380,IN-2011-15991,TEC-AC-10000896,1.0,7.27,High
46539,SF-2011-7990,FUR-BUS-10002192,1.0,7.28,High
43944,MO-2013-5360,OFF-AVE-10002079,1.0,7.28,High
49902,AO-2013-1640,OFF-IBI-10002805,1.0,7.28,High
1786,MX-2014-116267,TEC-AC-10003454,1.0,7.31,High
48694,IZ-2014-7470,OFF-BIN-10004729,1.0,7.32,High
17051,ES-2013-2385611,TEC-PH-10004992,1.0,7.33,High
20392,ID-2011-74721,OFF-AP-10002017,1.0,7.34,High
50987,PL-2011-3160,TEC-ENE-10002686,1.0,7.4,High
7847,US-2013-128811,TEC-CO-10004152,1.0,7.41,High
49536,CA-2011-4710,OFF-ACM-10002713,1.0,7.41,High
27768,IN-2013-39686,FUR-CH-10004826,1.0,7.42,High
45161,CA-2012-2420,OFF-BOS-10002073,1.0,7.44,High
51068,RW-2014-680,TEC-MEM-10002919,1.0,7.44,High
47147,MO-2013-6430,OFF-ROG-10004949,1.0,7.46,High
26897,IN-2014-48275,FUR-BO-10002738,1.0,7.49,High
11437,ES-2012-1553743,TEC-PH-10003620,1.0,7.5,High
43849,UP-2012-1240,FUR-RUB-10002945,1.0,7.54,High
41827,SF-2014-3260,OFF-ELD-10000819,1.0,7.54,High
44475,BN-2013-6580,OFF-SAN-10002484,1.0,7.55,High
5592,MX-2013-107006,OFF-BI-10001254,1.0,7.55,High
42338,NI-2012-8910,FUR-SAU-10000209,1.0,7.56,High
49465,TZ-2014-8190,TEC-BRO-10000374,1.0,7.57,High
43074,UG-2014-8990,TEC-SAM-10001843,1.0,7.58,High
47194,MO-2011-4910,OFF-CUI-10002314,1.0,7.59,High
26867,IN-2011-36753,TEC-AC-10000860,1.0,7.61,High
43067,CG-2013-3910,OFF-SAN-10004420,1.0,7.61,High
2861,MX-2014-130295,TEC-PH-10004242,1.0,7.66,High
45512,NI-2011-5870,TEC-HEW-10002435,1.0,7.66,High
44327,NI-2014-8880,TEC-SHA-10001413,1.0,7.67,High
41878,CA-2013-1880,OFF-FEL-10004224,1.0,7.68,High
48897,ML-2013-3710,OFF-ELD-10001832,1.0,7.68,High
42693,IR-2012-2750,OFF-ELD-10002240,1.0,7.7,High
27471,ID-2014-39525,TEC-PH-10002806,1.0,7.71,High
44586,NG-2014-5720,OFF-STI-10001651,1.0,7.73,High
21125,ID-2014-54792,OFF-BI-10004589,1.0,7.73,High
19812,ES-2014-4295205,OFF-PA-10001492,1.0,7.73,High
42491,PL-2014-9630,TEC-PAN-10000131,1.0,7.74,High
50667,BU-2012-4360,OFF-AVE-10003740,1.0,7.74,High
18225,ES-2012-5836794,OFF-BI-10003616,1.0,7.75,High
49967,CF-2014-8240,FUR-HON-10001627,1.0,7.76,High
49102,MZ-2011-8050,FUR-ELD-10002511,1.0,7.76,High
47447,CA-2012-8910,OFF-SME-10003752,1.0,7.78,High
15050,ES-2011-5608714,TEC-MA-10004896,1.0,7.78,High
44256,IR-2014-5040,OFF-GRE-10000216,1.0,7.8,High
42642,NI-2012-8830,OFF-BRE-10004211,1.0,7.8,High
44879,IZ-2011-2730,FUR-TEN-10003050,1.0,7.83,High
49869,AO-2014-1550,OFF-ELD-10000124,1.0,7.85,High
14022,ES-2013-1012206,OFF-PA-10004480,1.0,7.86,High
43724,IZ-2011-3130,OFF-FIS-10000063,1.0,7.89,High
48188,RS-2013-5950,OFF-KLE-10000552,1.0,7.89,High
45569,SA-2014-9070,OFF-STA-10000247,1.0,7.9,High
51160,AJ-2014-5740,FUR-TEN-10001809,1.0,7.92,High
43318,AO-2011-8430,OFF-ELD-10000124,1.0,7.92,High
46051,NI-2013-7110,FUR-HAR-10004129,1.0,7.93,High
41524,CG-2013-5440,OFF-BOS-10001711,1.0,7.93,High
3026,MX-2013-160521,TEC-CO-10004570,1.0,7.94,High
29287,IN-2011-31692,TEC-PH-10000297,1.0,7.94,High
46648,KG-2014-6890,OFF-BIC-10002440,1.0,7.96,High
1679,US-2014-161242,OFF-ST-10003741,1.0,7.97,High
47395,TU-2011-1580,FUR-HON-10001558,1.0,7.98,High
45947,MO-2014-4020,OFF-ROG-10001372,1.0,7.99,High
